,gene,decouple_TAC,couple_TAC,decouple_cortex,couple_cortex,decouple_irs,couple_irs,decouple_medulla,couple_medulla
54,ATF3,0.004119870139217954,-0.004129870139217954,0.007410893996649445,-0.007420893996649445,0.005537796002564752,-0.005547796002564751,0.003153057839482304,-0.003163057839482304
55,ATF7IP,0.003730011643482467,-0.003740011643482467,0.010533872168597191,-0.010543872168597191,0.0019969250652739357,-0.0020069250652739357,0.004812815878641172,-0.004822815878641171
56,ATG7,0.0021091623443830337,-0.0021191623443830338,0.01272356686306185,-0.01273356686306185,0.007064152188365938,-0.007074152188365938,0.0021502821051569976,-0.0021602821051569976
57,ATOX1,-0.0012863511755944051,0.0012763511755944051,0.0020526157445762833,-0.0020626157445762833,-0.01919026991056999,0.01918026991056999,-0.004009696426930429,0.003999696426930429
58,ATP11A,0.004116240133651798,-0.004126240133651798,0.005584427556776864,-0.005594427556776863,0.004836066780031095,-0.004846066780031095,0.012656515417757294,-0.012666515417757294
59,ATP13A2,0.0012372593413923147,-0.0012472593413923147,0.011212649785697817,-0.011222649785697817,0.003615103627601715,-0.003625103627601715,0.003273839130608705,-0.003283839130608705
60,ATP2A2,0.0027401343159881575,-0.0027501343159881575,0.00955215866310391,-0.00956215866310391,0.006741119638988283,-0.006751119638988282,0.006061252127313399,-0.006071252127313399
61,ATP8A1,0.005083736974466006,-0.005093736974466006,0.008060728650909371,-0.00807072865090937,-0.013499784005524637,0.013489784005524637,0.010113349222918552,-0.010123349222918552
62,ATP9B,0.005340764304066811,-0.005350764304066811,0.012194383036496809,-0.012204383036496808,0.01070723740648137,-0.01071723740648137,0.004216449469002875,-0.004226449469002875
63,ATR,0.002386025234462519,-0.002396025234462519,0.01260610204148592,-0.01261610204148592,-0.0015585165347148794,0.0015485165347148794,0.005559667193146253,-0.005569667193146253
64,ATXN2L,0.0026255712813664372,-0.0026355712813664373,0.004202092222191492,-0.0042120922221914915,-0.007435165110691838,0.007425165110691839,0.003838702606484126,-0.0038487026064841262
65,ATXN7L1,0.007616388246241737,-0.007626388246241737,0.012721058783461511,-0.012731058783461511,0.010288975309638904,-0.010298975309638903,-0.0005821912734296636,0.0005721912734296636
66,AZIN1,0.004389997456941672,-0.004399997456941671,0.014041722562816314,-0.014051722562816314,0.001987577624847539,-0.001997577624847539,0.0036084419770278653,-0.0036184419770278653
67,B3GALNT2,0.0002993353226271103,-0.00030933532262711035,-0.0026428905159272403,0.0026328905159272403,-0.0024500291748059955,0.0024400291748059954,-0.003365863299713806,0.003355863299713806
68,B3GNTL1,0.006136540544761482,-0.006146540544761481,0.003389580734065867,-0.003399580734065867,-0.0038498776633316967,0.0038398776633316966,-0.00874539349165189,0.00873539349165189
