,Unnamed: 0,decouple_UL,couple_UL,decouple_RAO,couple_RAO,decouple_DL,couple_DL,decouple_Subplate,couple_Subplate,decouple_VSVZ,couple_VSVZ,decouple_IPC,couple_IPC,decouple_DC,couple_DC,gene
METAP1D,212.0,0.0070642264753866405,-0.007074226475386639,0.003980178045690452,-0.003990178045690453,0.0066076229696730715,-0.006617622969673071,0.012123515723326872,-0.012133515723326872,0.009604754068678915,-0.009614754068678916,0.011522923006276277,-0.011532923006276277,0.0048231115924863704,-0.00483311159248637,
DLX1AS,213.0,0.01203654733587635,-0.012046547335876349,0.012581024029040988,-0.012591024029040988,0.0075504722379510355,-0.007560472237951036,0.007774328464923083,-0.007784328464923083,0.010602478383532482,-0.010612478383532482,0.00930332325228675,-0.009313323252286749,0.012615349446929186,-0.012625349446929186,
DLX1,214.0,0.003985685174479961,-0.0039956851744799605,0.012281637630805491,-0.012291637630805487,0.011663521198794824,-0.011673521198794824,0.010349554537503523,-0.010359554537503523,0.0099746550707632,-0.0099846550707632,0.009754617030188316,-0.009764617030188315,0.011999052731656384,-0.012009052731656384,
DLX2,215.0,-0.006720108989803582,0.006710108989803582,0.009543366629492608,-0.009553366629492608,0.01001011422484413,-0.01002011422484413,0.006604588119172347,-0.006614588119172347,0.012400234653834769,-0.012410234653834768,0.00709509718523095,-0.00710509718523095,0.0066531654084654316,-0.006663165408465429,
ITGA6,216.0,0.01127192600385167,-0.01128192600385167,0.009620152236208409,-0.009630152236208406,0.00980351047608917,-0.009813510476089169,0.013416173281949412,-0.013426173281949413,0.010058597719485779,-0.01006859771948578,0.014140886447704157,-0.014150886447704156,0.008434844508104179,-0.00844484450810418,
RAPGEF4,217.0,0.0084287634493877,-0.008438763449387699,0.009173677993687806,-0.009183677993687805,0.004609166151136684,-0.004619166151136684,0.008139404829870328,-0.008149404829870328,0.009328639845751996,-0.009338639845751995,-0.0267028494409296,0.0266928494409296,0.006851234452882639,-0.006861234452882638,
MAP3K20,218.0,0.01026280107951652,-0.01027280107951652,0.007664314096564803,-0.007674314096564803,0.005064644436500411,-0.005074644436500412,0.005606866172950642,-0.005616866172950642,0.011451350901975105,-0.011461350901975104,0.011992872065657537,-0.012002872065657536,0.003388317840440955,-0.003398317840440955,
CDCA7,219.0,0.009571916445763842,-0.009581916445763842,0.005948870111739364,-0.0059588701117393615,0.007034317028013618,-0.007044317028013617,,,0.01155245316067892,-0.011562453160678918,0.011849068412729702,-0.0118590684127297,0.0065604712938029655,-0.006570471293802966,
SP9,220.0,0.011977168294319563,-0.011987168294319565,0.009106105851819727,-0.009116105851819729,0.010822653436048059,-0.01083265343604806,-0.005482681111331975,0.005472681111331975,0.009411374732922959,-0.009421374732922958,0.011237095961082286,-0.011247095961082284,-0.004105326268903822,0.004095326268903823,
WIPF1,221.0,,,0.0074494585020332404,-0.007459458502033241,0.011114808266996012,-0.011124808266996012,0.009045952546819155,-0.009055952546819157,-0.011227693728773032,0.01121769372877303,0.00985224451818277,-0.00986224451818277,-0.0024214209742596665,0.0024114209742596665,
2600014E21RIK,222.0,0.009423571229840777,-0.009433571229840777,0.007108495521032445,-0.007118495521032445,0.010144850329967384,-0.010154850329967385,0.009426785189608808,-0.009436785189608807,0.0060121744107798905,-0.006022174410779891,0.012605069470153024,-0.012615069470153024,0.006095803264869928,-0.006105803264869928,
NFE2L2,223.0,-0.03090235106076049,0.03089235106076049,0.006458216727538796,-0.006468216727538795,0.0016536876327988145,-0.0016636876327988145,-0.031182626965582383,0.03117262696558238,0.007217127978565704,-0.007227127978565705,0.014138441316044413,-0.014148441316044412,0.011395953963430322,-0.011405953963430322,
PDE11A,224.0,-0.01693143678518555,0.01692143678518555,-0.024030254875887502,0.024020254875887503,0.017311028707183554,-0.017321028707183554,,,0.007570857294114761,-0.007580857294114759,0.005179725980031677,-0.005189725980031677,0.0055075911058360535,-0.005517591105836054,
OSBPL6,225.0,0.005571676795909517,-0.005581676795909515,0.007766731650734355,-0.007776731650734355,0.006813170310246891,-0.006823170310246891,0.00802912912641042,-0.008039129126410421,0.005536112661968545,-0.005546112661968546,0.008888022199575405,-0.008898022199575407,0.008781756474173924,-0.008791756474173924,
CCDC141,226.0,0.00667629940191905,-0.00668629940191905,0.007125670045687302,-0.007135670045687301,0.015134392093632782,-0.015144392093632778,,,0.010549897852803693,-0.010559897852803693,0.011493777009168732,-0.011503777009168731,-0.007511772250844484,0.007501772250844484,
ZFP385B,227.0,0.005745870984863413,-0.005755870984863414,0.008208222723915817,-0.008218222723915817,0.009319082420345626,-0.009329082420345624,0.01317245198608935,-0.01318245198608935,0.010183735117045414,-0.010193735117045414,0.013829128457692505,-0.013839128457692505,0.0034430513775078955,-0.003453051377507896,
ITGA4,228.0,0.0027034664707132755,-0.0027134664707132755,0.005878983954659564,-0.0058889839546595645,0.0069110190803359645,-0.006921019080335964,,,0.013231765798364312,-0.013241765798364313,0.010954350571967877,-0.010964350571967877,0.0054637471609562255,-0.005473747160956225,
NEUROD1,229.0,0.0077612378504484094,-0.007771237850448409,0.006758914266292243,-0.006768914266292243,0.014064366992083148,-0.014074366992083146,0.010441314742027502,-0.010451314742027502,0.005352330163090446,-0.005362330163090446,0.008704614577389259,-0.008714614577389259,0.006621802710733107,-0.006631802710733107,
PDE1A,230.0,0.00982077955911194,-0.00983077955911194,0.006119568225823185,-0.006129568225823185,0.008003562671401704,-0.008013562671401703,0.0075216282296185905,-0.007531628229618591,0.009392594220576894,-0.009402594220576894,0.01173831285071636,-0.011748312850716359,0.010358206243397658,-0.010368206243397658,
ZFP804A,231.0,0.008434450078940572,-0.008444450078940572,0.00802501040019947,-0.00803501040019947,0.007055810949998202,-0.0070658109499982,0.008344236814336048,-0.00835423681433605,0.008456530041811029,-0.00846653004181103,0.009963398761631242,-0.009973398761631242,0.007545543558928544,-0.007555543558928544,
ITGAV,232.0,0.004508488469265395,-0.004518488469265395,0.005951448118901484,-0.005961448118901484,0.006527419365426695,-0.006537419365426695,-0.005902321868160657,0.005892321868160657,0.007803695747741687,-0.007813695747741687,0.008053393155505779,-0.00806339315550578,0.009639686974075716,-0.009649686974075715,
GM13684,233.0,,,0.00600718475979424,-0.00601718475979424,0.0028742603884952807,-0.0028842603884952807,,,-0.006979722266633577,0.006969722266633578,,,,,
CALCRL,234.0,0.006470396333632542,-0.00648039633363254,0.007508670107415988,-0.007518670107415987,,,,,-0.006684886510197156,0.006674886510197157,0.0047479091294425355,-0.004757909129442534,,,
PTPRJ,235.0,0.0061513377775067185,-0.006161337777506718,0.004569253239229992,-0.004579253239229992,0.0077274998022007066,-0.007737499802200706,0.0106224193580481,-0.0106324193580481,0.008604274217102623,-0.008614274217102622,0.007705208506329525,-0.007715208506329525,0.008206041738825998,-0.008216041738825997,
LRP4,236.0,-0.008476465119558976,0.008466465119558977,0.004576749110910106,-0.004586749110910105,0.0021168700869293733,-0.0021268700869293733,-0.03164668667513938,0.03163668667513938,0.0113435517459875,-0.0113535517459875,0.008636115380980247,-0.008646115380980247,0.002783157923592641,-0.002793157923592641,
MDK,237.0,0.004689094898832277,-0.004699094898832278,0.004084011313794572,-0.004094011313794572,0.006313432902697563,-0.006323432902697563,0.010196636035861212,-0.010206636035861213,0.003996247809335164,-0.0040062478093351615,0.010313572650234928,-0.010323572650234928,0.00624531805030025,-0.006255318050300249,
TSPAN18,238.0,0.010723392993233423,-0.010733392993233424,0.006774572161567753,-0.0067845721615677505,0.01258629049488999,-0.012596290494889991,0.0077151207977270014,-0.007725120797727002,0.008422978917564909,-0.00843297891756491,0.01751263644399781,-0.01752263644399781,0.006823723694202115,-0.006833723694202116,
GM13889,239.0,0.004810186734982333,-0.0048201867349823325,0.005302738944252899,-0.005312738944252899,0.01862115521348133,-0.01863115521348133,0.008906091322217868,-0.008916091322217868,0.010572349446986984,-0.010582349446986985,0.010458105411247559,-0.010468105411247559,0.007812144257502791,-0.007822144257502791,
MIR670HG,240.0,0.009465588663672751,-0.009475588663672752,0.006972095435727868,-0.006982095435727868,0.0083072328117174,-0.008317232811717399,0.013569134044342944,-0.013579134044342942,0.011591972623386472,-0.011601972623386471,0.009939916298076544,-0.009949916298076542,0.0040157353179259975,-0.004025735317925997,
LRRC4C,241.0,0.01094714740498337,-0.01095714740498337,0.010524777941518113,-0.010534777941518112,0.004379021642366726,-0.004389021642366726,0.01138664359633991,-0.01139664359633991,0.0071463638911500186,-0.007156363891150017,0.01071569507837944,-0.01072569507837944,0.005346694606789229,-0.005356694606789229,
LDLRAD3,242.0,0.01246929769794865,-0.012479297697948649,0.0051610051225673545,-0.005171005122567355,0.009747947098819348,-0.009757947098819348,0.008027874917236097,-0.008037874917236097,0.006515877209416972,-0.006525877209416973,0.012998647037422248,-0.01300864703742225,0.004623124632589931,-0.004633124632589932,
SLC1A2,243.0,0.00704409319370146,-0.007054093193701458,0.00448693280947729,-0.004496932809477289,0.008968255586152302,-0.008978255586152301,0.009064464339915715,-0.009074464339915714,0.011445686093430996,-0.011455686093430995,0.009893148247780412,-0.009903148247780413,0.005859065715209472,-0.005869065715209471,
ABTB2,244.0,0.0028463674954631035,-0.002856367495463104,0.00625735385898725,-0.006267353858987249,0.004806506424754346,-0.004816506424754345,0.0046969592979971,-0.004706959297997099,0.011607424373285408,-0.011617424373285407,0.01571879931790225,-0.01572879931790225,0.00843923296752365,-0.008449232967523649,
DEPDC7,245.0,-0.006580016718508497,0.006570016718508497,-0.014115737713869982,0.01410573771386998,0.007653263499793811,-0.00766326349979381,,,,,,,0.004000281830233196,-0.0040102818302331965,
RCN1,246.0,0.006957047164813962,-0.006967047164813962,0.007667490796508775,-0.007677490796508773,0.006609602696842534,-0.006619602696842535,,,0.009745761980059386,-0.009755761980059386,0.01321405863954174,-0.013224058639541741,0.005843043264289638,-0.005853043264289638,
PAX6OS1,247.0,-0.0283720671927272,0.0283620671927272,0.00409706472190549,-0.004107064721905491,-0.014763342932385813,0.014753342932385812,,,0.009478964192314551,-0.009488964192314552,0.011703622070137948,-0.01171362207013795,0.005995629040560821,-0.006005629040560821,
PAX6,248.0,0.0014608066833204508,-0.0014708066833204509,0.00525007796828042,-0.00526007796828042,0.014013092413731791,-0.014023092413731791,0.006477734776400304,-0.006487734776400304,0.006461067670587392,-0.0064710676705873925,0.00734661049368443,-0.00735661049368443,0.006981116797367917,-0.006991116797367917,
ELP4,249.0,0.006229163303570151,-0.006239163303570151,0.004889060379273502,-0.004899060379273503,0.006217138698939917,-0.006227138698939917,0.00786537967330092,-0.00787537967330092,0.007889694236902597,-0.007899694236902597,0.006004415921675679,-0.006014415921675679,0.008772373052778962,-0.008782373052778961,
MPPED2,250.0,0.003605193463177461,-0.003615193463177461,0.003744186428474836,-0.003754186428474836,0.00382255694625408,-0.00383255694625408,0.009049912964047195,-0.009059912964047196,0.005409533587971194,-0.005419533587971193,0.006317753336218686,-0.006327753336218687,0.004615217231636186,-0.004625217231636187,
METTL15,251.0,0.008415527437552056,-0.008425527437552056,0.008775264409607091,-0.008785264409607089,0.011286092502649059,-0.011296092502649058,0.010112544213799354,-0.010122544213799354,0.011564620526856986,-0.011574620526856986,0.012101863690741385,-0.012111863690741385,0.011175217371119844,-0.011185217371119844,
KIF18A,252.0,0.008148574618137436,-0.008158574618137434,0.008187175125783375,-0.008197175125783374,0.0070698859463520355,-0.007079885946352036,0.008321041394561593,-0.008331041394561594,0.009735316113544792,-0.009745316113544792,0.009537076772293096,-0.009547076772293096,0.011946880841829502,-0.011956880841829502,
ANO3,253.0,-0.0006949447790485093,0.0006849447790485091,0.007311441829080417,-0.007321441829080417,-0.033710930399167886,0.03370093039916789,0.007616035580875022,-0.007626035580875021,,,,,0.011493597480415773,-0.01150359748041577,
RYR3,254.0,0.004745762740558962,-0.0047557627405589616,0.003663119980038904,-0.003673119980038904,0.004588386243055229,-0.004598386243055228,0.006094103936438318,-0.006104103936438319,0.005741804784957186,-0.005751804784957185,0.006423375359648209,-0.0064333753596482095,0.006556681453795982,-0.006566681453795981,
FMN1,255.0,-0.0038430160239933814,0.0038330160239933814,-0.0036537375129523375,0.0036437375129523375,0.010016705114323636,-0.010026705114323634,,,,,,,,,
ARHGAP11A,256.0,-0.012050806838044456,0.012040806838044458,0.005450967916740102,-0.005460967916740101,0.005639390049847204,-0.005649390049847203,,,0.00510238809525905,-0.00511238809525905,0.006646022690130232,-0.006656022690130232,0.007375754864017135,-0.007385754864017133,
DPH6,257.0,0.008001706078165749,-0.008011706078165749,0.00667748664649194,-0.006687486646491939,0.008938142415502073,-0.008948142415502073,0.007913343026290112,-0.007923343026290112,0.007964224082407032,-0.007974224082407031,0.011739574264075528,-0.011749574264075528,0.00784510588938872,-0.00785510588938872,
GM13974,258.0,0.0077782047004151126,-0.007788204700415111,0.008564842370685818,-0.008574842370685818,0.01369746539995048,-0.01370746539995048,0.009500725068523952,-0.009510725068523952,0.011082843441809471,-0.011092843441809472,0.011512617780553194,-0.011522617780553194,-0.007383423644710076,0.007373423644710077,
3110099E03RIK,259.0,,,0.01035898735145728,-0.01036898735145728,,,,,-0.01349686087992167,0.01348686087992167,,,,,
BC052040,260.0,0.009183144697638368,-0.00919314469763837,0.005540520543169752,-0.005550520543169752,0.009994915380030542,-0.010004915380030541,0.0125223155578741,-0.0125323155578741,0.008571669796489517,-0.008581669796489517,0.01005762741951144,-0.01006762741951144,0.00871944284465693,-0.008729442844656928,
G630016G05RIK,261.0,0.007663732365226994,-0.0076737323652269936,0.00458487530164535,-0.004594875301645349,0.006886244825090107,-0.006896244825090107,0.012379167617753055,-0.012389167617753051,0.007590221362949109,-0.007600221362949109,0.012240334555898359,-0.01225033455589836,0.007163841171152631,-0.007173841171152631,
GM13986,262.0,,,0.0016716412223003324,-0.0016816412223003324,-0.017293707858840462,0.017283707858840463,,,,,,,,,
THBS1,263.0,,,0.006091053269794297,-0.006101053269794297,0.005677761123011701,-0.005687761123011701,0.00783308681516312,-0.00784308681516312,,,,,,,
GPR176,264.0,0.00923292829830187,-0.00924292829830187,0.0008162765626348738,-0.0008262765626348738,0.01218485384279723,-0.01219485384279723,0.011745615184226302,-0.0117556151842263,0.01147925446780497,-0.011489254467804971,,,0.00924299479418475,-0.00925299479418475,
BUB1B,265.0,0.0008814275188397251,-0.0008914275188397252,0.008513415817210324,-0.008523415817210323,0.019560645167701063,-0.019570645167701062,,,0.008739057046059734,-0.008749057046059733,0.010247441491379808,-0.010257441491379807,0.007534010210965558,-0.007544010210965558,
KNSTRN,266.0,0.0051072061760841355,-0.005117206176084136,0.0075113748705326186,-0.007521374870532619,0.0012368240809825792,-0.0012468240809825793,-0.016373437222593837,0.016363437222593837,0.008731204352554825,-0.008741204352554825,-0.007186616998759748,0.007176616998759749,0.00017654911535501527,-0.00018654911535501527,
KNL1,267.0,-0.015958884590914373,0.015948884590914373,0.004553186637677968,-0.0045631866376779654,0.014192840366140047,-0.014202840366140047,0.007883309027354055,-0.007893309027354054,0.007456249968216691,-0.007466249968216692,0.005713250699136085,-0.005723250699136085,0.004257268935235217,-0.004267268935235217,
RAD51,268.0,0.006865939231535154,-0.006875939231535153,0.004991038021014582,-0.005001038021014582,0.005643887968560135,-0.0056538879685601355,-0.005673554536702778,0.005663554536702777,0.001776997476009172,-0.0017869974760091718,0.00851816642950913,-0.00852816642950913,0.006594661332400581,-0.006604661332400581,
NUSAP1,269.0,0.01201303444861418,-0.012023034448614179,0.004310148144827775,-0.004320148144827774,0.011482373302929769,-0.011492373302929768,-0.007693705840851786,0.007683705840851786,0.01441201496844993,-0.014422014968449932,0.012354709485929094,-0.012364709485929094,0.005099245675563441,-0.0051092456755634395,
SEMA6D,270.0,0.008182405833379813,-0.008192405833379813,0.0060245972569736295,-0.006034597256973629,0.010268754306516551,-0.010278754306516551,0.010419328978111528,-0.010429328978111527,0.005816417295871332,-0.005826417295871331,0.013647082658714421,-0.01365708265871442,0.0013210024364539855,-0.0013310024364539858,
FBN1,271.0,0.01117202449022736,-0.01118202449022736,0.011277913954917632,-0.011287913954917631,0.006708419365874838,-0.006718419365874837,0.007481026872170726,-0.007491026872170727,0.00833008085326141,-0.00834008085326141,0.012635402906822024,-0.012645402906822024,0.005317139687366759,-0.00532713968736676,
1810024B03RIK,272.0,0.009080132699436222,-0.009090132699436222,0.005987710926010914,-0.005997710926010914,0.009555475654656335,-0.009565475654656336,0.008959881796092306,-0.008969881796092306,0.010131548968570587,-0.010141548968570587,0.014129196290952243,-0.014139196290952243,0.006138405283506204,-0.006148405283506204,
KCNIP3,273.0,0.009317956496150234,-0.009327956496150234,0.005905709963451383,-0.005915709963451383,0.00969763387395717,-0.009707633873957169,0.009800143868038293,-0.009810143868038293,0.007120061711728105,-0.0071300617117281044,0.00961559636841626,-0.00962559636841626,0.005951317591108472,-0.005961317591108472,
BUB1,274.0,-0.0162589714774734,0.016248971477473406,0.007738580205114073,-0.007748580205114074,0.0047637357764302455,-0.004773735776430243,-0.006649772345960314,0.006639772345960315,0.003383000616844344,-0.003393000616844344,0.006130778889631107,-0.006140778889631108,0.00355258996504966,-0.00356258996504966,
BCL2L11,275.0,0.009192873180432534,-0.009202873180432534,0.006159276640604977,-0.0061692766406049775,0.018431108615471026,-0.018441108615471026,0.004091783683062719,-0.004101783683062719,0.012362524939235413,-0.012372524939235413,0.012332009528171985,-0.012342009528171985,0.007014424804323828,-0.0070244248043238285,
CKAP2L,276.0,-0.005885292824750754,0.005875292824750754,0.004685513791913731,-0.004695513791913731,-0.002793438246122645,0.002783438246122645,-0.00016270000544751917,0.00015270000544751917,-0.0016212577902628975,0.0016112577902628975,0.002955799488112712,-0.002965799488112712,0.005036146416070753,-0.005046146416070752,
GPCPD1,277.0,0.007087041087748075,-0.007097041087748074,0.0032210423929302646,-0.0032310423929302647,0.006518179992287376,-0.006528179992287376,0.010281702236502932,-0.010291702236502932,0.00464018942546178,-0.0046501894254617785,0.0095982831485458,-0.0096082831485458,0.004313718289175969,-0.004323718289175969,
PLCB1,278.0,0.0038183387390982727,-0.0038283387390982727,0.005046238334192807,-0.005056238334192807,0.005290610519044989,-0.005300610519044988,0.006885401703863786,-0.006895401703863786,0.0049312274814257975,-0.004941227481425798,0.00682667093699306,-0.006836670936993059,0.003287731659275248,-0.003297731659275248,
9630028H03RIK,279.0,0.005123442732085981,-0.0051334427320859815,0.0053709261190797155,-0.005380926119079716,0.006500008215009789,-0.006510008215009789,0.007321103299856357,-0.007331103299856356,0.007032803262253111,-0.007042803262253113,0.013541283316744509,-0.013551283316744506,0.007571483225807431,-0.007581483225807431,
JAG1,280.0,-0.001192065611891335,0.001182065611891335,0.005236626567493949,-0.0052466265674939476,0.009754468409936129,-0.009764468409936129,0.008747416989189433,-0.00875741698918943,0.013188596724717644,-0.013198596724717643,0.012514426693203198,-0.012524426693203198,0.00288906891183445,-0.00289906891183445,
PCSK2,281.0,0.007694377618594332,-0.0077043776185943295,0.0054078603428662645,-0.005417860342866263,0.0053598444575690685,-0.005369844457569068,0.005774833657525916,-0.0057848336575259144,0.010641070498300362,-0.01065107049830036,0.014917872957668775,-0.014927872957668774,0.006027497041471049,-0.006037497041471047,
RRBP1,282.0,0.009639419052453621,-0.00964941905245362,0.006334001257308708,-0.0063440012573087075,0.011194315588992143,-0.011204315588992144,0.011902501257225612,-0.011912501257225613,0.007289085100544602,-0.007299085100544602,0.01531476417006619,-0.015324764170066191,0.006118852219528667,-0.0061288522195286676,
RIN2,283.0,-0.0005406419961051928,0.0005306419961051928,0.00771210189430009,-0.007722101894300091,0.0046568365862057065,-0.004666836586205706,0.009715980987030415,-0.009725980987030414,0.011886927295928771,-0.011896927295928773,0.011267401712857408,-0.011277401712857408,0.007569111999620778,-0.007579111999620778,
CFAP61,284.0,0.00225793607629668,-0.00226793607629668,-0.00033742069706101113,0.00032742069706101105,0.015553899742785869,-0.015563899742785868,0.004495831134597214,-0.004505831134597214,0.00702510185872747,-0.00703510185872747,,,-0.00022008521158552172,0.00021008521158552172,
INSM1,285.0,0.006182190235507547,-0.006192190235507548,0.007117427282535518,-0.007127427282535519,0.012395906600606271,-0.01240590660060627,0.010207377830495148,-0.010217377830495148,0.006101260805132749,-0.006111260805132749,0.012710299183592816,-0.012720299183592815,0.0050330595075061685,-0.005043059507506168,
0,,-0.007170046887712035,0.007170046887712035,-0.004289838108765522,0.004289838108765522,-0.005664270153853568,0.005664270153853568,,,,,,,-0.003872977677807969,0.003872977677807969,PLCH1
1,,-0.004366485546091349,0.004366485546091349,-0.009944538642442227,0.009944538642442227,0.007437353416361772,-0.007437353416361772,0.002828337571105864,-0.002828337571105864,,,,,0.0012166377716020908,-0.0012166377716020908,TXNIP
2,,0.0006227147970797528,-0.0006227147970797528,-0.014286905187550537,0.014286905187550537,-0.00731420792342348,0.00731420792342348,-0.004507278872319945,0.004507278872319945,,,,,0.004964957141920079,-0.004964957141920079,RECK
3,,0.008039842479377966,-0.008039842479377966,0.004130019743764465,-0.004130019743764465,-0.011817909964099975,0.011817909964099975,-0.0022929145943051607,0.0022929145943051607,,,,,,,TRPC3
4,,-0.0033923304192152656,0.0033923304192152656,-0.009331462175336182,0.009331462175336182,-0.0025182784955886453,0.0025182784955886453,0.0031507750332312803,-0.0031507750332312803,0.011104966620045176,-0.011104966620045176,,,0.0037530035518829052,-0.0037530035518829052,SH3D19
5,,-0.0008907854564376635,0.0008907854564376635,-0.008697484815707562,0.008697484815707562,-0.00026322305370826,0.00026322305370826,-0.001114286310106731,0.001114286310106731,,,,,-0.0006103597333524599,0.0006103597333524599,PDGFC
6,,-0.013077168283593829,0.013077168283593829,-0.002502565200321105,0.002502565200321105,-0.011144643300016722,0.011144643300016722,0.0005430836224171662,-0.0005430836224171662,,,,,-0.002040647611222003,0.002040647611222003,SOX2
7,,-0.0015381022811588943,0.0015381022811588943,-0.00887669121100524,0.00887669121100524,-0.00507087752455531,0.00507087752455531,0.0065868772712907794,-0.0065868772712907794,,,,,0.03129875446791804,-0.03129875446791804,NECAB1
8,,-0.005943984915981061,0.005943984915981061,0.00936431712178662,-0.00936431712178662,-0.006839013996094011,0.006839013996094011,,,,,,,0.04130824555019532,-0.04130824555019532,ABCA1
9,,-0.015134289780879932,0.015134289780879932,-0.0024567035098123358,0.0024567035098123358,0.006769871470956666,-0.006769871470956666,0.005311433305186082,-0.005311433305186082,,,,,0.00868180753080585,-0.00868180753080585,PDE5A
10,,-0.0055238006954035565,0.0055238006954035565,0.022252852635853963,-0.022252852635853963,-0.006013192330633937,0.006013192330633937,-0.005861061669799668,0.005861061669799668,,,,,0.032657850775828876,-0.032657850775828876,ALPK1
11,,-0.013810814607701997,0.013810814607701997,,,0.00556567940237486,-0.00556567940237486,-0.007520267953137955,0.007520267953137955,,,,,-1.5265566588595902e-16,1.5265566588595902e-16,KCNAB1
12,,0.0025717347653279876,-0.0025717347653279876,0.0023434239476233243,-0.0023434239476233243,-0.005929925398150716,0.005929925398150716,0.0004440591384775733,-0.0004440591384775733,0.010048573369282832,-0.010048573369282832,,,-0.0003681753734833121,0.0003681753734833121,KIF24
13,,-0.016879797005100408,0.016879797005100408,-0.0041718160500645515,0.0041718160500645515,0.0007267896593522588,-0.0007267896593522588,0.0006996265781635258,-0.0006996265781635258,,,,,-0.00020168354852921622,0.00020168354852921622,EYA2
14,,-0.00139915536340815,0.00139915536340815,0.008672781567454164,-0.008672781567454164,-0.006730069559742119,0.006730069559742119,-0.00040361577542003674,0.00040361577542003674,,,,,-0.0006718306059173285,0.0006718306059173285,TFAP2C
15,,-0.003156737322502795,0.003156737322502795,0.003846167341272737,-0.003846167341272737,-0.0019381618148376079,0.0019381618148376079,-0.004341580008265296,0.004341580008265296,,,,,-0.0026485094443874924,0.0026485094443874924,PALMD
16,,-0.009148512909937317,0.009148512909937317,-0.015862817201283068,0.015862817201283068,0.007075156020957422,-0.007075156020957422,0.006335095118747955,-0.006335095118747955,,,,,0.004624685049010979,-0.004624685049010979,PSRC1
17,,-0.005086090053172641,0.005086090053172641,-0.0006525048487832988,0.0006525048487832988,0.00876007946096418,-0.00876007946096418,-0.00015894700411358403,0.00015894700411358403,,,,,,,CAMK2D
18,,0.0031513473886221194,-0.0031513473886221194,0.005233553437034522,-0.005233553437034522,-0.0007085734676405969,0.0007085734676405969,0.0034885507035190833,-0.0034885507035190833,,,,,0.005024709345496231,-0.005024709345496231,ARHGAP29
19,,,,0.003711531800948749,-0.003711531800948749,0.011298921303800648,-0.011298921303800648,,,,,,,0.02072206418341381,-0.02072206418341381,TACR3
20,,-0.012577235685411938,0.012577235685411938,0.005791638811424943,-0.005791638811424943,-0.005701975198170214,0.005701975198170214,0.0026913113774980624,-0.0026913113774980624,,,,,,,1700003F12RIK
21,,0.009184121646193227,-0.009184121646193227,-0.0037518790542475575,0.0037518790542475575,-0.0008781257850383611,0.0008781257850383611,0.01172763029407052,-0.01172763029407052,,,,,0.002275983691984583,-0.002275983691984583,COL15A1
22,,0.003587254049172199,-0.003587254049172199,-0.004520874087013647,0.004520874087013647,-0.00602209637857995,0.00602209637857995,-0.005175985276416134,0.005175985276416134,,,1.452310494087783e-14,-1.452310494087783e-14,,,1110015O18RIK
23,,-0.005577813719606688,0.005577813719606688,-0.011518333950059217,0.011518333950059217,-0.005315536006692281,0.005315536006692281,-0.0007954897326053617,0.0007954897326053617,,,,,0.015551597683217233,-0.015551597683217233,KIRREL
24,,0.02129369130354313,-0.02129369130354313,0.006137923413184358,-0.006137923413184358,0.0031999981690607054,-0.0031999981690607054,,,,,,,,,MYL9
25,,0.0027170944530404695,-0.0027170944530404695,-0.019704221318610576,0.019704221318610576,-0.002211285357525003,0.002211285357525003,-0.005898652960677389,0.005898652960677389,,,,,,,PEX5L
26,,0.02424403148737205,-0.02424403148737205,-0.01046740377431643,0.01046740377431643,0.021261948702517783,-0.021261948702517783,0.0024218248881384408,-0.0024218248881384408,,,,,,,GEM
27,,0.0033011608940084827,-0.0033011608940084827,-0.003778668300018502,0.003778668300018502,-0.0037233126152932602,0.0037233126152932602,-0.0005078293852190593,0.0005078293852190593,,,,,0.00032563581845963807,-0.00032563581845963807,COL25A1
28,,0.00018403173868516975,-0.00018403173868516975,-0.013473401663818343,0.013473401663818343,0.0006245992324798791,-0.0006245992324798791,0.0010507934242932199,-0.0010507934242932199,,,,,,,SLC26A7
29,,-0.007127485972296614,0.007127485972296614,-0.00665945913402341,0.00665945913402341,0.0005228259724507078,-0.0005228259724507078,0.029654570671181463,-0.029654570671181463,,,,,-0.00247095021833469,0.00247095021833469,LARP1B
30,,-0.00435262995767835,0.00435262995767835,0.00013523122752216038,-0.00013523122752216038,-0.000368319857164609,0.000368319857164609,-0.00073953320766907,0.00073953320766907,,,,,0.00037663237535384697,-0.00037663237535384697,MAGI3
31,,-0.0027031626448388024,0.0027031626448388024,,,0.0013478813471926032,-0.0013478813471926032,-0.005468150066906541,0.005468150066906541,,,,,5.721646573474126e-05,-5.721646573474126e-05,KCNG1
32,,-0.006277384559521405,0.006277384559521405,-0.0030778295769100378,0.0030778295769100378,-0.011068079852396988,0.011068079852396988,0.04250923866574527,-0.04250923866574527,,,,,0.002205096693681935,-0.002205096693681935,SLC44A5
33,,-0.006023648830051735,0.006023648830051735,0.0004618837638632606,-0.0004618837638632606,-0.006311272346328951,0.006311272346328951,0.009131163223869317,-0.009131163223869317,,,,,-0.002332811543157537,0.002332811543157537,GM26691
34,,0.0007909130676643922,-0.0007909130676643922,-0.013705497341941111,0.013705497341941111,-0.003774438639008823,0.003774438639008823,-0.0013218366564958645,0.0013218366564958645,,,,,0.0030934004315940553,-0.0030934004315940553,CYP7B1
35,,-0.014134502666109747,0.014134502666109747,0.009312640998016382,-0.009312640998016382,,,-0.011599254849966358,0.011599254849966358,0.0001861603548614782,-0.0001861603548614782,,,,,ADAMTSL4
